c401-303          EMU.0040    40    40   250      0     4.81 --------- --------- ---------    486.00 0.08 0.70  1.04      6.00      1.00
c401-303          EMU.0040    40    40   250      0     4.80 --------- --------- ---------    486.00 0.08 0.70  0.95      6.00      1.00
c401-303          EMU.0040    40    40   250      0     4.81 --------- --------- ---------    486.00 0.08 0.70  0.88      6.00      1.00
c401-303          EMU.0040    40    40   250      0     4.80 --------- --------- ---------    486.00 0.08 0.70  0.81      6.00      1.00
c401-303     MEAN_EMU.0040    40    40   250     0      4.80 --------- --------- ---------    486.00 0.08 0.70  1.05      6.00      1.00
c401-303      STD_EMU.0040    40    40   250     0      0.00 --------- --------- ---------      0.00 0.00 0.00  0.12      0.00      0.00
c401-303     STAT_EMU.0040    40    40   250     0      4.80      0.00 --------- --------- --------- --------- --------- ---------    486.00      0.00 0.08 0.00 0.70 0.00  1.05  0.12      6.00      0.00      1.00      0.00
c401-303          EMU.0080    80    80   250      0     4.81 --------- --------- ---------    551.00 0.09 0.71  0.74      6.00      2.00
c401-303          EMU.0080    80    80   250      0     4.81 --------- --------- ---------    551.00 0.09 0.71  0.68      6.00      2.00
c401-303          EMU.0080    80    80   250      0     4.80 --------- --------- ---------    551.00 0.09 0.71  0.63      6.00      2.00
c401-303          EMU.0080    80    80   250      0     4.81 --------- --------- ---------    551.00 0.09 0.71  0.58      6.00      2.00
c401-303          EMU.0080    80    80   250      0     4.80 --------- --------- ---------    551.00 0.09 0.71  0.53      6.00      2.00
c401-303          EMU.0080    80    80   250      0     4.81 --------- --------- ---------    551.00 0.09 0.71  0.49      6.00      2.00
c401-303          EMU.0080    80    80   250      0     4.81 --------- --------- ---------    551.00 0.09 0.71  0.45      6.00      2.00
c401-303          EMU.0080    80    80   250      0     4.81 --------- --------- ---------    551.00 0.09 0.71  0.41      6.00      2.00
c401-303          EMU.0080    80    80   250      0     4.81 --------- --------- ---------    551.00 0.09 0.71  0.38      6.00      2.00
c401-303          EMU.0080    80    80   250      0     4.81 --------- --------- ---------    551.00 0.09 0.71  0.35      6.00      2.00
c401-303     MEAN_EMU.0080    80    80   250     0      4.81 --------- --------- ---------    551.00 0.09 0.71  0.52      6.00      2.00
c401-303      STD_EMU.0080    80    80   250     0      0.00 --------- --------- ---------      0.00 0.00 0.00  0.12      0.00      0.00
c401-303     STAT_EMU.0080    80    80   250     0      4.81      0.00 --------- --------- --------- --------- --------- ---------    551.00      0.00 0.09 0.00 0.71 0.00  0.52  0.12      6.00      0.00      2.00      0.00
c401-303          EMU.0160   160   160   250      0     4.82 --------- --------- ---------    813.00 0.13 0.73  0.32      6.00      6.00
c401-303          EMU.0160   160   160   250      0     4.83 --------- --------- ---------    813.00 0.13 0.73  0.29      6.00      6.00
c401-303          EMU.0160   160   160   250      0     4.82 --------- --------- ---------    813.00 0.13 0.73  0.27      6.00      6.00
c401-303          EMU.0160   160   160   250      0     4.83 --------- --------- ---------    813.00 0.13 0.73  0.25      6.00      6.00
c401-303          EMU.0160   160   160   250      0     4.83 --------- --------- ---------    813.00 0.13 0.73  0.23      6.00      6.00
c401-303          EMU.0160   160   160   250      0     4.83 --------- --------- ---------    813.00 0.13 0.73  0.21      6.00      6.00
c401-303          EMU.0160   160   160   250      0     4.82 --------- --------- ---------    813.00 0.13 0.73  0.19      6.00      6.00
c401-303          EMU.0160   160   160   250      0     4.83 --------- --------- ---------    813.00 0.13 0.73  0.26      6.00      6.00
c401-303          EMU.0160   160   160   250      0     4.82 --------- --------- ---------    813.00 0.13 0.73  0.24      6.00      6.00
c401-303          EMU.0160   160   160   250      0     4.83 --------- --------- ---------    813.00 0.13 0.73  0.22      6.00      6.00
c401-303     MEAN_EMU.0160   160   160   250     0      4.83 --------- --------- ---------    813.00 0.13 0.73  0.25      6.00      6.00
c401-303      STD_EMU.0160   160   160   250     0      0.00 --------- --------- ---------      0.00 0.00 0.00  0.04      0.00      0.00
c401-303     STAT_EMU.0160   160   160   250     0      4.83      0.00 --------- --------- --------- --------- --------- ---------    813.00      0.00 0.13 0.00 0.73 0.00  0.25  0.04      6.00      0.00      6.00      0.00
c401-303          EMU.0320   320   320   250      0     5.82 --------- --------- ---------   1864.00 0.25 0.76  0.20      6.00     23.00
c401-303          EMU.0320   320   320   250      0     5.82 --------- --------- ---------   1864.00 0.25 0.76  0.18      6.00     23.00
c401-303          EMU.0320   320   320   250      0     5.82 --------- --------- ---------   1864.00 0.25 0.76  0.17      6.00     23.00
c401-303          EMU.0320   320   320   250      0     5.82 --------- --------- ---------   1864.00 0.25 0.75  0.15      6.00     23.00
c401-303          EMU.0320   320   320   250      0     5.82 --------- --------- ---------   1864.00 0.25 0.76  0.21      6.00     23.00
c401-303          EMU.0320   320   320   250      0     5.82 --------- --------- ---------   1864.00 0.25 0.76  0.35      6.00     23.00
c401-303          EMU.0320   320   320   250      0     5.82 --------- --------- ---------   1864.00 0.25 0.76  0.49      6.00     23.00
c401-303          EMU.0320   320   320   250      0     5.82 --------- --------- ---------   1864.00 0.25 0.76  0.45      6.00     23.00
c401-303          EMU.0320   320   320   250      0     5.82 --------- --------- ---------   1864.00 0.25 0.76  0.41      6.00     23.00
c401-303          EMU.0320   320   320   250      0     5.82 --------- --------- ---------   1864.00 0.25 0.76  0.38      6.00     23.00
c401-303     MEAN_EMU.0320   320   320   250     0      5.82 --------- --------- ---------   1864.00 0.25 0.76  0.30      6.00     23.00
c401-303      STD_EMU.0320   320   320   250     0      0.00 --------- --------- ---------      0.00 0.00 0.00  0.12      0.00      0.00
c401-303     STAT_EMU.0320   320   320   250     0      5.82      0.00 --------- --------- --------- --------- --------- ---------   1864.00      0.00 0.25 0.00 0.76 0.00  0.30  0.12      6.00      0.00     23.00      0.00
c401-303          EMU.0640   640   640   250      0    11.07 --------- --------- ---------   6087.00 0.43 0.77  0.60      6.00     90.00
c401-303          EMU.0640   640   640   250      0    11.07 --------- --------- ---------   6087.00 0.43 0.77  0.88      6.00     90.00
c401-303          EMU.0640   640   640   250      0    11.06 --------- --------- ---------   6087.00 0.43 0.77  0.83      6.00     90.00
c401-303          EMU.0640   640   640   250      0    11.06 --------- --------- ---------   6087.00 0.43 0.77  0.78      6.00     90.00
c401-303          EMU.0640   640   640   250      0    11.06 --------- --------- ---------   6087.00 0.43 0.77  0.76      6.00     90.00
c401-303          EMU.0640   640   640   250      0    11.06 --------- --------- ---------   6087.00 0.43 0.77  0.94      6.00     90.00
c401-303          EMU.0640   640   640   250      0    11.07 --------- --------- ---------   6087.00 0.43 0.77  1.25      6.00     90.00
c401-303          EMU.0640   640   640   250      0    11.06 --------- --------- ---------   6087.00 0.43 0.77  1.15      6.00     90.00
c401-303          EMU.0640   640   640   250      0    11.08 --------- --------- ---------   6090.00 0.43 0.77  1.04      6.00     90.00
c401-303          EMU.0640   640   640   250      0    11.07 --------- --------- ---------   6087.00 0.43 0.77  1.04      6.00     90.00
c401-303     MEAN_EMU.0640   640   640   250     0     11.07 --------- --------- ---------   6087.30 0.43 0.77  0.93      6.00     90.00
c401-303      STD_EMU.0640   640   640   250     0      0.01 --------- --------- ---------      0.90 0.00 0.00  0.19      0.00      0.00
c401-303     STAT_EMU.0640   640   640   250     0     11.07      0.01 --------- --------- --------- --------- --------- ---------   6087.30      0.90 0.43 0.00 0.77 0.00  0.93  0.19      6.00      0.00     90.00      0.00
c401-303          EMU.1280  1280  1280   250      0    32.14 --------- --------- ---------  23032.00 0.56 0.78  1.24      6.00    360.00
c401-303          EMU.1280  1280  1280   250      0    32.18 --------- --------- ---------  23045.00 0.56 0.77  1.14      6.00    360.00
c401-303          EMU.1280  1280  1280   250      0    32.15 --------- --------- ---------  23037.00 0.56 0.77  1.22      6.00    360.00
c401-303          EMU.1280  1280  1280   250      0    32.13 --------- --------- ---------  23033.00 0.56 0.77  1.20      6.00    360.00
c401-303          EMU.1280  1280  1280   250      0    32.18 --------- --------- ---------  23045.00 0.56 0.77  1.22      6.00    360.00
c401-303          EMU.1280  1280  1280   250      0    32.13 --------- --------- ---------  23033.00 0.56 0.77  1.19      6.00    360.00
c401-303          EMU.1280  1280  1280   250      0    32.13 --------- --------- ---------  23032.00 0.56 0.77  1.16      6.00    360.00
c401-303          EMU.1280  1280  1280   250      0    32.14 --------- --------- ---------  23032.00 0.56 0.77  1.67      6.00    360.00
c401-303          EMU.1280  1280  1280   250      0    32.19 --------- --------- ---------  23045.00 0.56 0.77  1.61      6.00    360.00
c401-303          EMU.1280  1280  1280   250      0    32.12 --------- --------- ---------  23033.00 0.56 0.77  1.56      6.00    360.00
c401-303     MEAN_EMU.1280  1280  1280   250     0     32.15 --------- --------- ---------  23036.70 0.56 0.77  1.32      6.00    360.00
c401-303      STD_EMU.1280  1280  1280   250     0      0.02 --------- --------- ---------      5.60 0.00 0.00  0.19      0.00      0.00
c401-303     STAT_EMU.1280  1280  1280   250     0     32.15      0.02 --------- --------- --------- --------- --------- ---------  23036.70      5.60 0.56 0.00 0.77 0.00  1.32  0.19      6.00      0.00    360.00      0.00
c401-303          EMU.2560  2560  2560   250      0   116.43 --------- --------- ---------  90841.00 0.61 0.78  1.38      6.00   1438.00
c401-303          EMU.2560  2560  2560   250      0   116.43 --------- --------- ---------  90830.00 0.61 0.78  1.17      6.00   1438.00
c401-303          EMU.2560  2560  2560   250      0   116.44 --------- --------- ---------  90831.00 0.61 0.78  1.30      6.00   1438.00
c401-303          EMU.2560  2560  2560   250      0   116.41 --------- --------- ---------  90839.00 0.61 0.77  1.22      6.00   1438.00
c401-303          EMU.2560  2560  2560   250      0   116.44 --------- --------- ---------  90831.00 0.61 0.78  1.21      6.00   1438.00
c401-303          EMU.2560  2560  2560   250      0   116.42 --------- --------- ---------  90840.00 0.61 0.78  1.24      6.00   1438.00
