india.single        RUN.0040    40    40   250      0     0.05 --------- --------- ---------      0.00 0.00 1.00  0.00      0.00      0.00
india.single        RUN.0040    40    40   250      0     0.06 --------- --------- ---------      0.00 0.00 1.00  0.00      0.00      0.00
india.single        RUN.0040    40    40   250      0     0.05 --------- --------- ---------      0.00 0.00 1.00  0.00      0.00      0.00
india.single   MEAN_RUN.0040    40    40   250     0      0.05 --------- --------- ---------      0.00 0.00 1.00  0.00      0.00      0.00
india.single    STD_RUN.0040    40    40   250     0      0.00 --------- --------- ---------      0.00 0.00 0.00  0.00      0.00      0.00
india.single   STAT_RUN.0040    40    40   250     0      0.05      0.00 --------- --------- --------- --------- --------- ---------      0.00      0.00 0.00 0.00 1.00 0.00  0.00  0.00      0.00      0.00      0.00      0.00
india.single        RUN.0080    80    80   250      0     0.12 --------- --------- ---------      0.00 0.00 1.00  0.00      0.00      0.00
india.single        RUN.0080    80    80   250      0     0.14 --------- --------- ---------      0.00 0.00 1.00  0.00      0.00      0.00
india.single        RUN.0080    80    80   250      0     0.12 --------- --------- ---------      0.00 0.00 1.00  0.00      0.00      0.00
india.single        RUN.0080    80    80   250      0     0.14 --------- --------- ---------      0.00 0.00 1.00  0.00      0.00      0.00
india.single        RUN.0080    80    80   250      0     0.13 --------- --------- ---------      0.00 0.00 1.00  0.00      0.00      0.00
india.single        RUN.0080    80    80   250      0     0.12 --------- --------- ---------      0.00 0.00 1.00  0.00      0.00      0.00
india.single        RUN.0080    80    80   250      0     0.14 --------- --------- ---------      0.00 0.00 1.00  0.00      0.00      0.00
india.single        RUN.0080    80    80   250      0     0.13 --------- --------- ---------      0.00 0.00 1.00  0.00      0.00      0.00
india.single        RUN.0080    80    80   250      0     0.12 --------- --------- ---------      0.00 0.00 1.00  0.00      0.00      0.00
india.single        RUN.0080    80    80   250      0     0.14 --------- --------- ---------      0.00 0.00 1.00  0.00      0.00      0.00
india.single   MEAN_RUN.0080    80    80   250     0      0.14 --------- --------- ---------      0.00 0.00 1.00  0.00      0.00      0.00
india.single    STD_RUN.0080    80    80   250     0      0.00 --------- --------- ---------      0.00 0.00 0.00  0.00      0.00      0.00
india.single   STAT_RUN.0080    80    80   250     0      0.14      0.00 --------- --------- --------- --------- --------- ---------      0.00      0.00 0.00 0.00 1.00 0.00  0.00  0.00      0.00      0.00      0.00      0.00
india.single        RUN.0160   160   160   250      0     0.42 --------- --------- ---------      0.00 0.00 1.00  0.08      0.00      0.00
india.single        RUN.0160   160   160   250      0     0.42 --------- --------- ---------      0.00 0.00 1.00  0.08      0.00      0.00
india.single        RUN.0160   160   160   250      0     0.42 --------- --------- ---------      0.00 0.00 1.00  0.15      0.00      0.00
india.single        RUN.0160   160   160   250      0     0.43 --------- --------- ---------      0.00 0.00 1.00  0.15      0.00      0.00
india.single        RUN.0160   160   160   250      0     0.41 --------- --------- ---------      0.00 0.00 1.00  0.22      0.00      0.00
india.single        RUN.0160   160   160   250      0     0.41 --------- --------- ---------      0.00 0.00 1.00  0.22      0.00      0.00
india.single        RUN.0160   160   160   250      0     0.43 --------- --------- ---------      0.00 0.00 1.00  0.28      0.00      0.00
india.single        RUN.0160   160   160   250      0     0.42 --------- --------- ---------      0.00 0.00 1.00  0.28      0.00      0.00
india.single        RUN.0160   160   160   250      0     0.42 --------- --------- ---------      0.00 0.00 1.00  0.34      0.00      0.00
india.single        RUN.0160   160   160   250      0     0.42 --------- --------- ---------      0.00 0.00 1.00  0.34      0.00      0.00
india.single   MEAN_RUN.0160   160   160   250     0      0.42 --------- --------- ---------      0.00 0.00 1.00  0.34      0.00      0.00
india.single    STD_RUN.0160   160   160   250     0      0.00 --------- --------- ---------      0.00 0.00 0.00  0.00      0.00      0.00
india.single   STAT_RUN.0160   160   160   250     0      0.42      0.00 --------- --------- --------- --------- --------- ---------      0.00      0.00 0.00 0.00 1.00 0.00  0.34  0.00      0.00      0.00      0.00      0.00
india.single        RUN.0320   320   320   250      0     1.61 --------- --------- ---------      0.00 0.00 1.00  0.39      0.00      2.00
india.single        RUN.0320   320   320   250      0     1.60 --------- --------- ---------      0.00 0.00 1.00  0.44      0.00      2.00
india.single        RUN.0320   320   320   250      0     1.63 --------- --------- ---------      0.00 0.00 1.00  0.44      0.00      2.00
india.single        RUN.0320   320   320   250      0     1.61 --------- --------- ---------      0.00 0.00 1.00  0.41      0.00      2.00
india.single        RUN.0320   320   320   250      0     1.61 --------- --------- ---------      0.00 0.00 1.00  0.45      0.00      2.00
india.single        RUN.0320   320   320   250      0     1.60 --------- --------- ---------      0.00 0.00 1.00  0.50      0.00      2.00
india.single        RUN.0320   320   320   250      0     1.61 --------- --------- ---------      0.00 0.00 1.00  0.50      0.00      2.00
india.single        RUN.0320   320   320   250      0     1.61 --------- --------- ---------      0.00 0.00 1.00  0.46      0.00      2.00
india.single        RUN.0320   320   320   250      0     1.61 --------- --------- ---------      0.00 0.00 1.00  0.50      0.00      2.00
india.single        RUN.0320   320   320   250      0     1.62 --------- --------- ---------      0.00 0.00 1.00  0.54      0.00      2.00
india.single   MEAN_RUN.0320   320   320   250     0      1.62 --------- --------- ---------      0.00 0.00 1.00  0.54      0.00      2.00
india.single    STD_RUN.0320   320   320   250     0      0.00 --------- --------- ---------      0.00 0.00 0.00  0.00      0.00      0.00
india.single   STAT_RUN.0320   320   320   250     0      1.62      0.00 --------- --------- --------- --------- --------- ---------      0.00      0.00 0.00 0.00 1.00 0.00  0.54  0.00      0.00      0.00      2.00      0.00
india.single        RUN.0640   640   640   250      0     6.41 --------- --------- ---------      0.00 0.00 1.00  0.58      0.00      8.00
india.single        RUN.0640   640   640   250      0     6.39 --------- --------- ---------      0.00 0.00 1.00  0.57      0.00      8.00
india.single        RUN.0640   640   640   250      0     6.41 --------- --------- ---------      0.00 0.00 1.00  0.63      0.00      8.00
india.single        RUN.0640   640   640   250      0     6.42 --------- --------- ---------      0.00 0.00 1.00  0.66      0.00      8.00
india.single        RUN.0640   640   640   250      0     6.39 --------- --------- ---------      0.00 0.00 1.00  0.64      0.00      8.00
india.single        RUN.0640   640   640   250      0     6.38 --------- --------- ---------      0.00 0.00 1.00  0.70      0.00      8.00
india.single        RUN.0640   640   640   250      0     6.41 --------- --------- ---------      0.00 0.00 1.00  0.70      0.00      8.00
india.single        RUN.0640   640   640   250      0     6.39 --------- --------- ---------      0.00 0.00 1.00  0.69      0.00      8.00
india.single        RUN.0640   640   640   250      0     6.38 --------- --------- ---------      0.00 0.00 1.00  0.66      0.00      8.00
india.single        RUN.0640   640   640   250      0     6.38 --------- --------- ---------      0.00 0.00 1.00  0.71      0.00      8.00
india.single   MEAN_RUN.0640   640   640   250     0      6.38 --------- --------- ---------      0.00 0.00 1.00  0.71      0.00      8.00
india.single    STD_RUN.0640   640   640   250     0      0.00 --------- --------- ---------      0.00 0.00 0.00  0.00      0.00      0.00
india.single   STAT_RUN.0640   640   640   250     0      6.38      0.00 --------- --------- --------- --------- --------- ---------      0.00      0.00 0.00 0.00 1.00 0.00  0.71  0.00      0.00      0.00      8.00      0.00
india.single        RUN.1280  1280  1280   250      0    25.57 --------- --------- ---------      0.00 0.00 1.00  0.81      0.00     35.00
india.single        RUN.1280  1280  1280   250      0    25.67 --------- --------- ---------      0.00 0.00 1.00  0.83      0.00     35.00
india.single        RUN.1280  1280  1280   250      0    25.71 --------- --------- ---------      0.00 0.00 1.00  0.89      0.00     35.00
india.single        RUN.1280  1280  1280   250      0    25.62 --------- --------- ---------      0.00 0.00 1.00  0.88      0.00     35.00
india.single        RUN.1280  1280  1280   250      0    25.66 --------- --------- ---------      0.00 0.00 1.00  0.88      0.00     35.00
india.single        RUN.1280  1280  1280   250      0    25.65 --------- --------- ---------      0.00 0.00 1.00  0.90      0.00     35.00
india.single        RUN.1280  1280  1280   250      0    25.60 --------- --------- ---------      0.00 0.00 1.00  0.94      0.00     35.00
india.single        RUN.1280  1280  1280   250      0    25.61 --------- --------- ---------      0.00 0.00 1.00  0.96      0.00     35.00
india.single        RUN.1280  1280  1280   250      0    25.71 --------- --------- ---------      0.00 0.00 1.00  0.92      0.00     35.00
india.single        RUN.1280  1280  1280   250      0    25.62 --------- --------- ---------      0.00 0.00 1.00  0.95      0.00     35.00
india.single   MEAN_RUN.1280  1280  1280   250     0     25.62 --------- --------- ---------      0.00 0.00 1.00  0.95      0.00     35.00
india.single    STD_RUN.1280  1280  1280   250     0      0.00 --------- --------- ---------      0.00 0.00 0.00  0.00      0.00      0.00
india.single   STAT_RUN.1280  1280  1280   250     0     25.62      0.00 --------- --------- --------- --------- --------- ---------      0.00      0.00 0.00 0.00 1.00 0.00  0.95  0.00      0.00      0.00     35.00      0.00
