boskop-mod;WS.C.11.05;-------;2,4;0,0;0,0;11;6000;0;0;
boskop-mod;WS.C.11.06;-------;1,2;0,0;0,0;11;6000;0;0;
boskop-mod;WS.C.11.07;-------;2,4;0,0;0,0;11;6000;0;0;
boskop-mod;WS.C.11.08;-------;2,4;0,0;0,0;11;6000;0;0;
boskop-mod;WS.C.11.09;-------;2,4;0,0;0,0;11;6000;0;0;
boskop-mod;WS.C.11.10;-------;2,4;0,0;0,0;11;6000;0;0;
boskop-mod;WS.C.11.11;-------;2,4;0,0;0,0;11;6000;0;0;
boskop-mod;WS.C.11;2,4;-------;-------;-------;11;6000;0;0;
boskop-mod;WS.C.12.01;-------;2,4;0,0;0,0;12;6000;0;0;
boskop-mod;WS.C.12.02;-------;2,4;0,0;0,0;12;6000;0;0;
boskop-mod;WS.C.12.03;-------;2,4;0,0;0,0;12;6000;0;0;
boskop-mod;WS.C.12.04;-------;2,4;0,0;0,0;12;6000;0;0;
boskop-mod;WS.C.12.05;-------;2,4;0,0;0,0;12;6000;0;0;
boskop-mod;WS.C.12.06;-------;2,4;0,0;0,0;12;6000;0;0;
boskop-mod;WS.C.12.07;-------;2,4;0,0;0,0;12;6000;0;0;
boskop-mod;WS.C.12.08;-------;2,4;0,0;0,0;12;6000;0;0;
boskop-mod;WS.C.12.09;-------;2,4;0,0;0,0;12;6000;0;0;
boskop-mod;WS.C.12.10;-------;2,4;0,0;0,0;12;6000;0;0;
boskop-mod;WS.C.12.11;-------;2,4;0,0;0,0;12;6000;0;0;
boskop-mod;WS.C.12.12;-------;2,4;0,0;0,0;12;6000;0;0;
boskop-mod;WS.C.12;2,4;-------;-------;-------;12;6000;0;0;
boskop-mod;WS.C.13.01;-------;3,7;0,0;0,0;13;6000;0;0;
boskop-mod;WS.C.13.02;-------;2,4;0,0;0,0;13;6000;0;0;
boskop-mod;WS.C.13.03;-------;2,4;0,0;0,0;13;6000;0;0;
boskop-mod;WS.C.13.04;-------;2,4;0,0;0,0;13;6000;0;0;
boskop-mod;WS.C.13.05;-------;2,4;0,0;0,0;13;6000;0;0;
boskop-mod;WS.C.13.06;-------;2,4;0,0;0,0;13;6000;0;0;
boskop-mod;WS.C.13.07;-------;3,7;0,0;0,0;13;6000;0;0;
boskop-mod;WS.C.13.08;-------;2,4;0,0;0,0;13;6000;0;0;
boskop-mod;WS.C.13.09;-------;2,4;0,0;0,0;13;6000;0;0;
boskop-mod;WS.C.13.10;-------;2,4;0,0;0,0;13;6000;0;0;
boskop-mod;WS.C.13.11;-------;2,4;0,0;0,0;13;6000;0;0;
boskop-mod;WS.C.13.12;-------;2,4;0,0;0,0;13;6000;0;0;
boskop-mod;WS.C.13.13;-------;3,7;0,0;0,0;13;6000;0;0;
boskop-mod;WS.C.13;3,7;-------;-------;-------;13;6000;0;0;
boskop-mod;WS.C.14.01;-------;3,7;0,0;0,0;14;6000;0;0;
boskop-mod;WS.C.14.02;-------;3,7;0,0;0,0;14;6000;0;0;
boskop-mod;WS.C.14.03;-------;2,4;0,0;0,0;14;6000;0;0;
boskop-mod;WS.C.14.04;-------;2,4;0,0;0,0;14;6000;0;0;
boskop-mod;WS.C.14.05;-------;2,4;0,0;0,0;14;6000;0;0;
boskop-mod;WS.C.14.06;-------;2,4;0,0;0,0;14;6000;0;0;
boskop-mod;WS.C.14.07;-------;3,7;0,0;0,0;14;6000;0;0;
boskop-mod;WS.C.14.08;-------;3,7;0,0;0,0;14;6000;0;0;
boskop-mod;WS.C.14.09;-------;2,4;0,0;0,0;14;6000;0;0;
boskop-mod;WS.C.14.10;-------;2,4;0,0;0,0;14;6000;0;0;
boskop-mod;WS.C.14.11;-------;2,4;0,0;0,0;14;6000;0;0;
boskop-mod;WS.C.14.12;-------;2,4;0,0;0,0;14;6000;0;0;
boskop-mod;WS.C.14.13;-------;3,7;0,0;0,0;14;6000;0;0;
boskop-mod;WS.C.14.14;-------;3,7;0,0;0,0;14;6000;0;0;
boskop-mod;WS.C.14;3,7;-------;-------;-------;14;6000;0;0;
boskop-mod;WS.C.15.01;-------;3,7;0,0;0,0;15;6000;0;0;
boskop-mod;WS.C.15.02;-------;3,7;0,0;0,0;15;6000;0;0;
boskop-mod;WS.C.15.03;-------;3,7;0,0;0,0;15;6000;0;0;
boskop-mod;WS.C.15.04;-------;2,4;0,0;0,0;15;6000;0;0;
boskop-mod;WS.C.15.05;-------;2,4;0,0;0,0;15;6000;0;0;
boskop-mod;WS.C.15.06;-------;2,4;0,0;0,0;15;6000;0;0;
boskop-mod;WS.C.15.07;-------;3,7;0,0;0,0;15;6000;0;0;
boskop-mod;WS.C.15.08;-------;3,7;0,0;0,0;15;6000;0;0;
boskop-mod;WS.C.15.09;-------;3,7;0,0;0,0;15;6000;0;0;
boskop-mod;WS.C.15.10;-------;2,4;0,0;0,0;15;6000;0;0;
boskop-mod;WS.C.15.11;-------;2,4;0,0;0,0;15;6000;0;0;
boskop-mod;WS.C.15.12;-------;2,4;0,0;0,0;15;6000;0;0;
boskop-mod;WS.C.15.13;-------;3,7;0,0;0,0;15;6000;0;0;
boskop-mod;WS.C.15.14;-------;3,7;0,0;0,0;15;6000;0;0;
boskop-mod;WS.C.15.15;-------;3,7;0,0;0,0;15;6000;0;0;
boskop-mod;WS.C.15;3,7;-------;-------;-------;15;6000;0;0;
boskop-mod;WS.C.16.01;-------;3,7;0,0;0,0;16;6000;0;0;
boskop-mod;WS.C.16.02;-------;3,7;0,0;0,0;16;6000;0;0;
boskop-mod;WS.C.16.03;-------;3,7;0,0;0,0;16;6000;0;0;
boskop-mod;WS.C.16.04;-------;3,7;0,0;0,0;16;6000;0;0;
boskop-mod;WS.C.16.05;-------;2,4;0,0;0,0;16;6000;0;0;
boskop-mod;WS.C.16.06;-------;2,4;0,0;0,0;16;6000;0;0;
boskop-mod;WS.C.16.07;-------;3,7;0,0;0,0;16;6000;0;0;
boskop-mod;WS.C.16.08;-------;3,7;0,0;0,0;16;6000;0;0;
boskop-mod;WS.C.16.09;-------;3,7;0,0;0,0;16;6000;0;0;
boskop-mod;WS.C.16.10;-------;3,7;0,0;0,0;16;6000;0;0;
boskop-mod;WS.C.16.11;-------;2,4;0,0;0,0;16;6000;0;0;
boskop-mod;WS.C.16.12;-------;2,4;0,0;0,0;16;6000;0;0;
boskop-mod;WS.C.16.13;-------;3,7;0,0;0,0;16;6000;0;0;
boskop-mod;WS.C.16.14;-------;3,7;0,0;0,0;16;6000;0;0;
boskop-mod;WS.C.16.15;-------;3,7;0,0;0,0;16;6000;0;0;
boskop-mod;WS.C.16.16;-------;3,7;0,0;0,0;16;6000;0;0;
boskop-mod;WS.C.16;3,7;-------;-------;-------;16;6000;0;0;
boskop-mod;WS.C.17.01;-------;3,7;0,0;0,0;17;6000;0;0;
boskop-mod;WS.C.17.02;-------;3,7;0,0;0,0;17;6000;0;0;
boskop-mod;WS.C.17.03;-------;3,7;0,0;0,0;17;6000;0;0;
boskop-mod;WS.C.17.04;-------;3,7;0,0;0,0;17;6000;0;0;
boskop-mod;WS.C.17.05;-------;3,7;0,0;0,0;17;6000;0;0;
boskop-mod;WS.C.17.06;-------;2,4;0,0;0,0;17;6000;0;0;
boskop-mod;WS.C.17.07;-------;3,7;0,0;0,0;17;6000;0;0;
boskop-mod;WS.C.17.08;-------;3,7;0,0;0,0;17;6000;0;0;
boskop-mod;WS.C.17.09;-------;3,7;0,0;0,0;17;6000;0;0;
boskop-mod;WS.C.17.10;-------;3,7;0,0;0,0;17;6000;0;0;
boskop-mod;WS.C.17.11;-------;3,7;0,0;0,0;17;6000;0;0;
boskop-mod;WS.C.17.12;-------;2,4;0,0;0,0;17;6000;0;0;
boskop-mod;WS.C.17.13;-------;3,7;0,0;0,0;17;6000;0;0;
boskop-mod;WS.C.17.14;-------;3,7;0,0;0,0;17;6000;0;0;
boskop-mod;WS.C.17.15;-------;3,7;0,0;0,0;17;6000;0;0;
boskop-mod;WS.C.17.16;-------;3,7;0,0;0,0;17;6000;0;0;
boskop-mod;WS.C.17.17;-------;3,7;0,0;0,0;17;6000;0;0;
boskop-mod;WS.C.17;3,7;-------;-------;-------;17;6000;0;0;
boskop-mod;WS.C.18.01;-------;3,7;0,0;0,0;18;6000;0;0;
boskop-mod;WS.C.18.02;-------;3,7;0,0;0,0;18;6000;0;0;
boskop-mod;WS.C.18.03;-------;3,7;0,0;0,0;18;6000;0;0;
boskop-mod;WS.C.18.04;-------;3,7;0,0;0,0;18;6000;0;0;
boskop-mod;WS.C.18.05;-------;3,7;0,0;0,0;18;6000;0;0;
boskop-mod;WS.C.18.06;-------;3,7;0,0;0,0;18;6000;0;0;
boskop-mod;WS.C.18.07;-------;3,7;0,0;0,0;18;6000;0;0;
boskop-mod;WS.C.18.08;-------;3,7;0,0;0,0;18;6000;0;0;
boskop-mod;WS.C.18.09;-------;3,7;0,0;0,0;18;6000;0;0;
boskop-mod;WS.C.18.10;-------;3,7;0,0;0,0;18;6000;0;0;
boskop-mod;WS.C.18.11;-------;3,7;0,0;0,0;18;6000;0;0;
boskop-mod;WS.C.18.12;-------;3,7;0,0;0,0;18;6000;0;0;
boskop-mod;WS.C.18.13;-------;3,7;0,0;0,0;18;6000;0;0;
boskop-mod;WS.C.18.14;-------;3,7;0,0;0,0;18;6000;0;0;
boskop-mod;WS.C.18.15;-------;3,7;0,0;0,0;18;6000;0;0;
boskop-mod;WS.C.18.16;-------;3,7;0,0;0,0;18;6000;0;0;
boskop-mod;WS.C.18.17;-------;3,7;0,0;0,0;18;6000;0;0;
boskop-mod;WS.C.18.18;-------;3,7;0,0;0,0;18;6000;0;0;
boskop-mod;WS.C.18;3,7;-------;-------;-------;18;6000;0;0;
boskop-mod;WS.C.19.01;-------;4,8;0,0;0,0;19;6000;0;0;
boskop-mod;WS.C.19.02;-------;3,7;0,0;0,0;19;6000;0;0;
boskop-mod;WS.C.19.03;-------;3,7;0,0;0,0;19;6000;0;0;
boskop-mod;WS.C.19.04;-------;3,7;0,0;0,0;19;6000;0;0;
boskop-mod;WS.C.19.05;-------;3,7;0,0;0,0;19;6000;0;0;
boskop-mod;WS.C.19.06;-------;3,7;0,0;0,0;19;6000;0;0;
boskop-mod;WS.C.19.07;-------;4,8;0,0;0,0;19;6000;0;0;
boskop-mod;WS.C.19.08;-------;3,7;0,0;0,0;19;6000;0;0;
boskop-mod;WS.C.19.09;-------;3,7;0,0;0,0;19;6000;0;0;
boskop-mod;WS.C.19.10;-------;3,7;0,0;0,0;19;6000;0;0;
boskop-mod;WS.C.19.11;-------;3,7;0,0;0,0;19;6000;0;0;
boskop-mod;WS.C.19.12;-------;3,7;0,0;0,0;19;6000;0;0;
boskop-mod;WS.C.19.13;-------;4,8;0,0;0,0;19;6000;0;0;
boskop-mod;WS.C.19.14;-------;3,7;0,0;0,0;19;6000;0;0;
boskop-mod;WS.C.19.15;-------;3,7;0,0;0,0;19;6000;0;0;
boskop-mod;WS.C.19.16;-------;3,7;0,0;0,0;19;6000;0;0;
boskop-mod;WS.C.19.17;-------;3,7;0,0;0,0;19;6000;0;0;
boskop-mod;WS.C.19.18;-------;3,7;0,0;0,0;19;6000;0;0;
boskop-mod;WS.C.19.19;-------;4,8;0,0;0,0;19;6000;0;0;
boskop-mod;WS.C.19;4,8;-------;-------;-------;19;6000;0;0;
boskop-mod;WS.C.20.01;-------;4,8;0,0;0,0;20;6000;0;0;
boskop-mod;WS.C.20.02;-------;4,8;0,0;0,0;20;6000;0;0;
boskop-mod;WS.C.20.03;-------;3,7;0,0;0,0;20;6000;0;0;
boskop-mod;WS.C.20.04;-------;3,7;0,0;0,0;20;6000;0;0;
boskop-mod;WS.C.20.05;-------;3,7;0,0;0,0;20;6000;0;0;
boskop-mod;WS.C.20.06;-------;3,7;0,0;0,0;20;6000;0;0;
boskop-mod;WS.C.20.07;-------;4,8;0,0;0,0;20;6000;0;0;
boskop-mod;WS.C.20.08;-------;4,8;0,0;0,0;20;6000;0;0;
boskop-mod;WS.C.20.09;-------;3,7;0,0;0,0;20;6000;0;0;
boskop-mod;WS.C.20.10;-------;3,7;0,0;0,0;20;6000;0;0;
boskop-mod;WS.C.20.11;-------;3,7;0,0;0,0;20;6000;0;0;
boskop-mod;WS.C.20.12;-------;3,7;0,0;0,0;20;6000;0;0;
boskop-mod;WS.C.20.13;-------;4,8;0,0;0,0;20;6000;0;0;
boskop-mod;WS.C.20.14;-------;4,8;0,0;0,0;20;6000;0;0;
boskop-mod;WS.C.20.15;-------;3,7;0,0;0,0;20;6000;0;0;
boskop-mod;WS.C.20.16;-------;3,7;0,0;0,0;20;6000;0;0;
boskop-mod;WS.C.20.17;-------;3,7;0,0;0,0;20;6000;0;0;
boskop-mod;WS.C.20.18;-------;3,7;0,0;0,0;20;6000;0;0;
boskop-mod;WS.C.20.19;-------;4,8;0,0;0,0;20;6000;0;0;
boskop-mod;WS.C.20.20;-------;4,8;0,0;0,0;20;6000;0;0;
boskop-mod;WS.C.20;4,8;-------;-------;-------;20;6000;0;0;
boskop-mod;WS.C.21.01;-------;4,8;0,0;0,0;21;6000;0;0;
boskop-mod;WS.C.21.02;-------;4,8;0,0;0,0;21;6000;0;0;
boskop-mod;WS.C.21.03;-------;4,8;0,0;0,0;21;6000;0;0;
boskop-mod;WS.C.21.04;-------;3,7;0,0;0,0;21;6000;0;0;
boskop-mod;WS.C.21.05;-------;3,7;0,0;0,0;21;6000;0;0;
boskop-mod;WS.C.21.06;-------;3,7;0,0;0,0;21;6000;0;0;
boskop-mod;WS.C.21.07;-------;4,8;0,0;0,0;21;6000;0;0;
boskop-mod;WS.C.21.08;-------;4,8;0,0;0,0;21;6000;0;0;
boskop-mod;WS.C.21.09;-------;4,8;0,0;0,0;21;6000;0;0;
boskop-mod;WS.C.21.10;-------;3,7;0,0;0,0;21;6000;0;0;
boskop-mod;WS.C.21.11;-------;3,7;0,0;0,0;21;6000;0;0;
boskop-mod;WS.C.21.12;-------;3,7;0,0;0,0;21;6000;0;0;
boskop-mod;WS.C.21.13;-------;4,8;0,0;0,0;21;6000;0;0;
boskop-mod;WS.C.21.14;-------;4,8;0,0;0,0;21;6000;0;0;
boskop-mod;WS.C.21.15;-------;4,8;0,0;0,0;21;6000;0;0;
boskop-mod;WS.C.21.16;-------;3,7;0,0;0,0;21;6000;0;0;
boskop-mod;WS.C.21.17;-------;3,7;0,0;0,0;21;6000;0;0;
boskop-mod;WS.C.21.18;-------;3,7;0,0;0,0;21;6000;0;0;
boskop-mod;WS.C.21.19;-------;4,8;0,0;0,0;21;6000;0;0;
boskop-mod;WS.C.21.20;-------;4,8;0,0;0,0;21;6000;0;0;
boskop-mod;WS.C.21.21;-------;4,8;0,0;0,0;21;6000;0;0;
boskop-mod;WS.C.21;4,8;-------;-------;-------;21;6000;0;0;
boskop-mod;WS.C.22.01;-------;4,8;0,0;0,0;22;6000;0;0;
boskop-mod;WS.C.22.02;-------;4,8;0,0;0,0;22;6000;0;0;
boskop-mod;WS.C.22.03;-------;4,8;0,0;0,0;22;6000;0;0;
boskop-mod;WS.C.22.04;-------;4,8;0,0;0,0;22;6000;0;0;
boskop-mod;WS.C.22.05;-------;3,7;0,0;0,0;22;6000;0;0;
boskop-mod;WS.C.22.06;-------;3,7;0,0;0,0;22;6000;0;0;
boskop-mod;WS.C.22.07;-------;4,8;0,0;0,0;22;6000;0;0;
boskop-mod;WS.C.22.08;-------;4,8;0,0;0,0;22;6000;0;0;
boskop-mod;WS.C.22.09;-------;4,8;0,0;0,0;22;6000;0;0;
boskop-mod;WS.C.22.10;-------;4,8;0,0;0,0;22;6000;0;0;
boskop-mod;WS.C.22.11;-------;3,7;0,0;0,0;22;6000;0;0;
boskop-mod;WS.C.22.12;-------;3,7;0,0;0,0;22;6000;0;0;
boskop-mod;WS.C.22.13;-------;4,8;0,0;0,0;22;6000;0;0;
boskop-mod;WS.C.22.14;-------;4,8;0,0;0,0;22;6000;0;0;
boskop-mod;WS.C.22.15;-------;4,8;0,0;0,0;22;6000;0;0;
boskop-mod;WS.C.22.16;-------;4,8;0,0;0,0;22;6000;0;0;
boskop-mod;WS.C.22.17;-------;3,7;0,0;0,0;22;6000;0;0;
boskop-mod;WS.C.22.18;-------;3,7;0,0;0,0;22;6000;0;0;
boskop-mod;WS.C.22.19;-------;4,8;0,0;0,0;22;6000;0;0;
boskop-mod;WS.C.22.20;-------;4,8;0,0;0,0;22;6000;0;0;
boskop-mod;WS.C.22.21;-------;4,8;0,0;0,0;22;6000;0;0;
boskop-mod;WS.C.22.22;-------;4,8;0,0;0,0;22;6000;0;0;
boskop-mod;WS.C.22;4,8;-------;-------;-------;22;6000;0;0;
boskop-mod;WS.C.23.01;-------;4,8;0,0;0,0;23;6000;0;0;
boskop-mod;WS.C.23.02;-------;4,8;0,0;0,0;23;6000;0;0;
boskop-mod;WS.C.23.03;-------;4,8;0,0;0,0;23;6000;0;0;
boskop-mod;WS.C.23.04;-------;4,8;0,0;0,0;23;6000;0;0;
boskop-mod;WS.C.23.05;-------;4,8;0,0;0,0;23;6000;0;0;
boskop-mod;WS.C.23.06;-------;3,7;0,0;0,0;23;6000;0;0;
boskop-mod;WS.C.23.07;-------;4,8;0,0;0,0;23;6000;0;0;
boskop-mod;WS.C.23.08;-------;4,8;0,0;0,0;23;6000;0;0;
boskop-mod;WS.C.23.09;-------;4,8;0,0;0,0;23;6000;0;0;
boskop-mod;WS.C.23.10;-------;4,8;0,0;0,0;23;6000;0;0;
boskop-mod;WS.C.23.11;-------;4,8;0,0;0,0;23;6000;0;0;
boskop-mod;WS.C.23.12;-------;3,7;0,0;0,0;23;6000;0;0;
boskop-mod;WS.C.23.13;-------;4,8;0,0;0,0;23;6000;0;0;
boskop-mod;WS.C.23.14;-------;4,8;0,0;0,0;23;6000;0;0;
boskop-mod;WS.C.23.15;-------;4,8;0,0;0,0;23;6000;0;0;
boskop-mod;WS.C.23.16;-------;4,8;0,0;0,0;23;6000;0;0;
boskop-mod;WS.C.23.17;-------;4,8;0,0;0,0;23;6000;0;0;
boskop-mod;WS.C.23.18;-------;3,7;0,0;0,0;23;6000;0;0;
boskop-mod;WS.C.23.19;-------;4,8;0,0;0,0;23;6000;0;0;
boskop-mod;WS.C.23.20;-------;4,8;0,0;0,0;23;6000;0;0;
boskop-mod;WS.C.23.21;-------;4,8;0,0;0,0;23;6000;0;0;
boskop-mod;WS.C.23.22;-------;4,8;0,0;0,0;23;6000;0;0;
boskop-mod;WS.C.23.23;-------;4,8;0,0;0,0;23;6000;0;0;
boskop-mod;WS.C.23;4,8;-------;-------;-------;23;6000;0;0;
boskop-mod;WS.C.24.01;-------;4,8;0,0;0,0;24;6000;0;0;
boskop-mod;WS.C.24.02;-------;4,8;0,0;0,0;24;6000;0;0;
boskop-mod;WS.C.24.03;-------;4,8;0,0;0,0;24;6000;0;0;
boskop-mod;WS.C.24.04;-------;4,8;0,0;0,0;24;6000;0;0;
boskop-mod;WS.C.24.05;-------;4,8;0,0;0,0;24;6000;0;0;
boskop-mod;WS.C.24.06;-------;4,8;0,0;0,0;24;6000;0;0;
boskop-mod;WS.C.24.07;-------;4,8;0,0;0,0;24;6000;0;0;
boskop-mod;WS.C.24.08;-------;4,8;0,0;0,0;24;6000;0;0;
boskop-mod;WS.C.24.09;-------;4,8;0,0;0,0;24;6000;0;0;
boskop-mod;WS.C.24.10;-------;4,8;0,0;0,0;24;6000;0;0;
boskop-mod;WS.C.24.11;-------;4,8;0,0;0,0;24;6000;0;0;
boskop-mod;WS.C.24.12;-------;4,8;0,0;0,0;24;6000;0;0;
boskop-mod;WS.C.24.13;-------;4,8;0,0;0,0;24;6000;0;0;
boskop-mod;WS.C.24.14;-------;4,8;0,0;0,0;24;6000;0;0;
boskop-mod;WS.C.24.15;-------;4,8;0,0;0,0;24;6000;0;0;
boskop-mod;WS.C.24.16;-------;4,8;0,0;0,0;24;6000;0;0;
boskop-mod;WS.C.24.17;-------;4,8;0,0;0,0;24;6000;0;0;
boskop-mod;WS.C.24.18;-------;4,8;0,0;0,0;24;6000;0;0;
boskop-mod;WS.C.24.19;-------;4,8;0,0;0,0;24;6000;0;0;
boskop-mod;WS.C.24.20;-------;4,8;0,0;0,0;24;6000;0;0;
boskop-mod;WS.C.24.21;-------;4,8;0,0;0,0;24;6000;0;0;
boskop-mod;WS.C.24.22;-------;4,8;0,0;0,0;24;6000;0;0;
boskop-mod;WS.C.24.23;-------;4,8;0,0;0,0;24;6000;0;0;
boskop-mod;WS.C.24.24;-------;4,8;0,0;0,0;24;6000;0;0;
boskop-mod;WS.C.24;4,8;-------;-------;-------;24;6000;0;0;
boskop-mod;WS.C.25.01;-------;6,0;0,0;0,0;25;6000;0;0;
boskop-mod;WS.C.25.02;-------;4,8;0,0;0,0;25;6000;0;0;
boskop-mod;WS.C.25.03;-------;4,8;0,0;0,0;25;6000;0;0;
boskop-mod;WS.C.25.04;-------;4,8;0,0;0,0;25;6000;0;0;
boskop-mod;WS.C.25.05;-------;4,8;0,0;0,0;25;6000;0;0;
boskop-mod;WS.C.25.06;-------;4,8;0,0;0,0;25;6000;0;0;
boskop-mod;WS.C.25.07;-------;6,0;0,0;0,0;25;6000;0;0;
boskop-mod;WS.C.25.08;-------;4,8;0,0;0,0;25;6000;0;0;
boskop-mod;WS.C.25.09;-------;4,8;0,0;0,0;25;6000;0;0;
boskop-mod;WS.C.25.10;-------;4,8;0,0;0,0;25;6000;0;0;
boskop-mod;WS.C.25.11;-------;4,8;0,0;0,0;25;6000;0;0;
boskop-mod;WS.C.25.12;-------;4,8;0,0;0,0;25;6000;0;0;
boskop-mod;WS.C.25.13;-------;6,0;0,0;0,0;25;6000;0;0;
boskop-mod;WS.C.25.14;-------;4,8;0,0;0,0;25;6000;0;0;
boskop-mod;WS.C.25.15;-------;4,8;0,0;0,0;25;6000;0;0;
boskop-mod;WS.C.25.16;-------;4,8;0,0;0,0;25;6000;0;0;
boskop-mod;WS.C.25.17;-------;4,8;0,0;0,0;25;6000;0;0;
boskop-mod;WS.C.25.18;-------;4,8;0,0;0,0;25;6000;0;0;
boskop-mod;WS.C.25.19;-------;6,0;0,0;0,0;25;6000;0;0;
