boskop     WS.M.40       9.68 ------- ------- -------    40     0   256     0
boskop     WS.M.41       9.91 ------- ------- -------    41     0   256     0
boskop     WS.M.42      10.16 ------- ------- -------    42     0   256     0
boskop     WS.M.43      10.36 ------- ------- -------    43     0   256     0
boskop     WS.M.44      10.62 ------- ------- -------    44     0   256     0
boskop     WS.M.45      10.88 ------- ------- -------    45     0   256     0
boskop     WS.M.46      11.09 ------- ------- -------    46     0   256     0
boskop     WS.M.47      11.27 ------- ------- -------    47     0   256     0
boskop     WS.M.48      11.61 ------- ------- -------    48     0   256     0
boskop     WS.M.49      11.84 ------- ------- -------    49     0   256     0
boskop     WS.M.50      12.07 ------- ------- -------    50     0   256     0
boskop     WS.M.51      12.29 ------- ------- -------    51     0   256     0
boskop     WS.M.52      12.49 ------- ------- -------    52     0   256     0
boskop     WS.M.53      12.81 ------- ------- -------    53     0   256     0
boskop     WS.M.54      12.99 ------- ------- -------    54     0   256     0
boskop     WS.M.55      13.26 ------- ------- -------    55     0   256     0
boskop     WS.M.56      13.50 ------- ------- -------    56     0   256     0
boskop     WS.M.57      13.74 ------- ------- -------    57     0   256     0
boskop     WS.M.58      13.99 ------- ------- -------    58     0   256     0
boskop     WS.M.59      14.18 ------- ------- -------    59     0   256     0
boskop     WS.M.60      14.47 ------- ------- -------    60     0   256     0
boskop     WS.M.61      14.68 ------- ------- -------    61     0   256     0
boskop     WS.M.62      14.92 ------- ------- -------    62     0   256     0
boskop     WS.M.63      15.15 ------- ------- -------    63     0   256     0
boskop     WS.M.64      15.40 ------- ------- -------    64     0   256     0
boskop     WS.S.01      12.06 ------- ------- -------     1     0     0  1000
boskop     WS.S.02      12.18 ------- ------- -------     2     0     0  1000
boskop     WS.S.03      12.84 ------- ------- -------     3     0     0  1000
boskop     WS.S.04      12.27 ------- ------- -------     4     0     0  1000
boskop     WS.S.05      13.62 ------- ------- -------     5     0     0  1000
boskop     WS.S.06      11.87 ------- ------- -------     6     0     0  1000
boskop     WS.S.07      60.28 ------- ------- -------     7     0     0  1000
boskop     WS.S.08      17.41 ------- ------- -------     8     0     0  1000
boskop     WS.S.09      44.62 ------- ------- -------     9     0     0  1000
boskop     WS.S.10      46.71 ------- ------- -------    10     0     0  1000
boskop     WS.S.11      48.52 ------- ------- -------    11     0     0  1000
boskop     WS.S.12      80.98 ------- ------- -------    12     0     0  1000
boskop     WS.S.13      55.25 ------- ------- -------    13     0     0  1000
boskop     WS.S.14      79.53 ------- ------- -------    14     0     0  1000
boskop     WS.S.15      70.51 ------- ------- -------    15     0     0  1000
boskop     WS.S.16      64.74 ------- ------- -------    16     0     0  1000
boskop     WS.S.17      86.14 ------- ------- -------    17     0     0  1000
boskop     WS.S.18      80.81 ------- ------- -------    18     0     0  1000
boskop     WS.S.19     112.84 ------- ------- -------    19     0     0  1000
boskop     WS.S.20      84.03 ------- ------- -------    20     0     0  1000
boskop     WS.S.21     140.49 ------- ------- -------    21     0     0  1000
boskop     WS.S.22     120.73 ------- ------- -------    22     0     0  1000
boskop     WS.S.23     155.64 ------- ------- -------    23     0     0  1000
boskop     WS.S.24     115.42 ------- ------- -------    24     0     0  1000
boskop     WS.S.25     172.29 ------- ------- -------    25     0     0  1000
boskop     WS.S.26     117.26 ------- ------- -------    26     0     0  1000
boskop     WS.S.27     132.53 ------- ------- -------    27     0     0  1000
boskop     WS.S.28     140.52 ------- ------- -------    28     0     0  1000
boskop     WS.S.29     180.02 ------- ------- -------    29     0     0  1000
boskop     WS.S.30     203.96 ------- ------- -------    30     0     0  1000
boskop     WS.S.31     166.84 ------- ------- -------    31     0     0  1000
boskop     WS.S.32     190.65 ------- ------- -------    32     0     0  1000
boskop     WS.S.33     201.87 ------- ------- -------    33     0     0  1000
boskop     WS.S.34     211.60 ------- ------- -------    34     0     0  1000
boskop     WS.S.35     243.31 ------- ------- -------    35     0     0  1000
boskop     WS.S.36     166.56 ------- ------- -------    36     0     0  1000
boskop     WS.S.37     132.58 ------- ------- -------    37     0     0  1000
boskop     WS.S.38     234.89 ------- ------- -------    38     0     0  1000
boskop     WS.S.39     251.63 ------- ------- -------    39     0     0  1000
boskop     WS.S.40     299.19 ------- ------- -------    40     0     0  1000
boskop     WS.S.41     250.53 ------- ------- -------    41     0     0  1000
boskop     WS.S.42     188.51 ------- ------- -------    42     0     0  1000
boskop     WS.S.43     255.67 ------- ------- -------    43     0     0  1000
boskop     WS.S.44     288.15 ------- ------- -------    44     0     0  1000
boskop     WS.S.45     254.52 ------- ------- -------    45     0     0  1000
boskop       .....      47.36 ------- ------- -------    12 10000     0     0
boskop       .....     280.23 ------- ------- -------    64 10000     0     0
boskop     WS.S.46     261.73 ------- ------- -------    46     0     0  1000
boskop     WS.S.47     283.46 ------- ------- -------    47     0     0  1000
boskop     WS.S.48     293.03 ------- ------- -------    48     0     0  1000
boskop     WS.S.49     315.24 ------- ------- -------    49     0     0  1000
boskop     WS.S.50     297.42 ------- ------- -------    50     0     0  1000
boskop     WS.S.51     405.18 ------- ------- -------    51     0     0  1000
boskop     WS.S.52     289.63 ------- ------- -------    52     0     0  1000
boskop     WS.S.53     331.96 ------- ------- -------    53     0     0  1000
boskop     WS.S.54     309.55 ------- ------- -------    54     0     0  1000
boskop     WS.S.55     406.02 ------- ------- -------    55     0     0  1000
boskop     WS.S.56     285.12 ------- ------- -------    56     0     0  1000
boskop     WS.S.57     382.59 ------- ------- -------    57     0     0  1000
boskop     WS.S.58     390.54 ------- ------- -------    58     0     0  1000
boskop     WS.S.59     352.76 ------- ------- -------    59     0     0  1000
boskop     WS.S.60     315.01 ------- ------- -------    60     0     0  1000
boskop     WS.S.61     320.68 ------- ------- -------    61     0     0  1000
boskop     WS.S.62     373.56 ------- ------- -------    62     0     0  1000
boskop     WS.S.63     427.63 ------- ------- -------    63     0     0  1000
boskop     WS.S.64     401.88 ------- ------- -------    64     0     0  1000
boskop       X..01      11.49 ------- ------- -------     1  4000  1000  1000
boskop       X..02      11.81 ------- ------- -------     2  4000  1000  1000
boskop       X..03      13.47 ------- ------- -------     3  4000  1000  1000
boskop       X..04      14.17 ------- ------- -------     4  4000  1000  1000
boskop       X..05      14.41 ------- ------- -------     5  4000  1000  1000
boskop       X..06      15.65 ------- ------- -------     6  4000  1000  1000
boskop       X..07      18.24 ------- ------- -------     7  4000  1000  1000
boskop       X..08      20.83 ------- ------- -------     8  4000  1000  1000
boskop       X..09      22.92 ------- ------- -------     9  4000  1000  1000
boskop       X..10      25.58 ------- ------- -------    10  4000  1000  1000
boskop       X..11      27.81 ------- ------- -------    11  4000  1000  1000
boskop       X..12      30.63 ------- ------- -------    12  4000  1000  1000
boskop       X..13      33.51 ------- ------- -------    13  4000  1000  1000
boskop       X..14      36.29 ------- ------- -------    14  4000  1000  1000
boskop       X..15      38.96 ------- ------- -------    15  4000  1000  1000
boskop       X..16      42.67 ------- ------- -------    16  4000  1000  1000
boskop       C1.01      13.23 ------- ------- -------     1  1000  1000  1000
boskop       C1.02      11.96 ------- ------- -------     2  1000  1000  1000
boskop       C1.03      13.62 ------- ------- -------     3  1000  1000  1000
boskop       C1.04      14.84 ------- ------- -------     4  1000  1000  1000
boskop       C1.05      14.86 ------- ------- -------     5  1000  1000  1000
boskop       C1.06      15.54 ------- ------- -------     6  1000  1000  1000
boskop       C1.07      16.42 ------- ------- -------     7  1000  1000  1000
boskop       C1.08      16.54 ------- ------- -------     8  1000  1000  1000
boskop       C1.09      18.32 ------- ------- -------     9  1000  1000  1000
boskop       C1.10      17.27 ------- ------- -------    10  1000  1000  1000
boskop       C1.11      20.75 ------- ------- -------    11  1000  1000  1000
boskop       C1.12      19.88 ------- ------- -------    12  1000  1000  1000
boskop       C1.13      20.11 ------- ------- -------    13  1000  1000  1000
boskop       C1.14      20.29 ------- ------- -------    14  1000  1000  1000
boskop       C1.15      21.96 ------- ------- -------    15  1000  1000  1000
boskop       C1.16      22.76 ------- ------- -------    16  1000  1000  1000
boskop       C2.01      13.16 ------- ------- -------     1  2000  1000  1000
boskop       C2.02      12.16 ------- ------- -------     2  2000  1000  1000
boskop       C2.03      13.12 ------- ------- -------     3  2000  1000  1000
boskop       C2.04      13.80 ------- ------- -------     4  2000  1000  1000
boskop       C2.05      14.47 ------- ------- -------     5  2000  1000  1000
boskop       C2.06      15.21 ------- ------- -------     6  2000  1000  1000
boskop       C2.07      14.85 ------- ------- -------     7  2000  1000  1000
boskop       C2.08      20.60 ------- ------- -------     8  2000  1000  1000
boskop       C2.09      18.28 ------- ------- -------     9  2000  1000  1000
boskop       C2.10      17.57 ------- ------- -------    10  2000  1000  1000
boskop       C2.11      19.27 ------- ------- -------    11  2000  1000  1000
boskop       C2.12      21.19 ------- ------- -------    12  2000  1000  1000
boskop       C2.13      23.29 ------- ------- -------    13  2000  1000  1000
boskop       C2.14      25.05 ------- ------- -------    14  2000  1000  1000
boskop       C2.15      27.30 ------- ------- -------    15  2000  1000  1000
boskop       C2.16      28.63 ------- ------- -------    16  2000  1000  1000
boskop       C3.01      11.88 ------- ------- -------     1  3000  1000  1000
boskop       C3.02      12.11 ------- ------- -------     2  3000  1000  1000
boskop       C3.03      13.77 ------- ------- -------     3  3000  1000  1000
boskop       C3.04      14.28 ------- ------- -------     4  3000  1000  1000
boskop       C3.05      14.85 ------- ------- -------     5  3000  1000  1000
boskop       C3.06      14.12 ------- ------- -------     6  3000  1000  1000
boskop       C3.07      15.89 ------- ------- -------     7  3000  1000  1000
boskop       C3.08      17.24 ------- ------- -------     8  3000  1000  1000
boskop       C3.09      19.26 ------- ------- -------     9  3000  1000  1000
boskop       C3.10      21.38 ------- ------- -------    10  3000  1000  1000
boskop       C3.11      23.37 ------- ------- -------    11  3000  1000  1000
boskop       C3.12      25.78 ------- ------- -------    12  3000  1000  1000
boskop       C3.13      28.32 ------- ------- -------    13  3000  1000  1000
boskop       C3.14      30.62 ------- ------- -------    14  3000  1000  1000
boskop       C3.15      33.02 ------- ------- -------    15  3000  1000  1000
boskop       C3.16      35.34 ------- ------- -------    16  3000  1000  1000
boskop       C4.01      13.78 ------- ------- -------     1  4000  1000  1000
boskop       C4.02      12.21 ------- ------- -------     2  4000  1000  1000
boskop       C4.03      13.60 ------- ------- -------     3  4000  1000  1000
boskop       C4.04      14.29 ------- ------- -------     4  4000  1000  1000
boskop       C4.05      14.52 ------- ------- -------     5  4000  1000  1000
boskop       C4.06      15.66 ------- ------- -------     6  4000  1000  1000
boskop       C4.07      17.91 ------- ------- -------     7  4000  1000  1000
boskop       C4.08      20.42 ------- ------- -------     8  4000  1000  1000
boskop       C4.09      22.84 ------- ------- -------     9  4000  1000  1000
boskop       C4.10      25.22 ------- ------- -------    10  4000  1000  1000
boskop       C4.11      28.01 ------- ------- -------    11  4000  1000  1000
boskop       C4.12      30.51 ------- ------- -------    12  4000  1000  1000
boskop       C4.13      33.35 ------- ------- -------    13  4000  1000  1000
boskop       C4.14      36.01 ------- ------- -------    14  4000  1000  1000
boskop       C4.15      38.87 ------- ------- -------    15  4000  1000  1000
boskop       C4.16      41.98 ------- ------- -------    16  4000  1000  1000
boskop       C5.01      13.72 ------- ------- -------     1  5000  1000  1000
boskop       C5.02      12.27 ------- ------- -------     2  5000  1000  1000
boskop       C5.03      15.61 ------- ------- -------     3  5000  1000  1000
boskop       C5.04      13.93 ------- ------- -------     4  5000  1000  1000
boskop       C5.05      15.46 ------- ------- -------     5  5000  1000  1000
boskop       C5.06      18.51 ------- ------- -------     6  5000  1000  1000
boskop       C5.07      21.66 ------- ------- -------     7  5000  1000  1000
boskop       C5.08      23.85 ------- ------- -------     8  5000  1000  1000
boskop       C5.09      26.59 ------- ------- -------     9  5000  1000  1000
boskop       C5.10      29.28 ------- ------- -------    10  5000  1000  1000
boskop       C5.11      32.23 ------- ------- -------    11  5000  1000  1000
boskop       C5.12      35.44 ------- ------- -------    12  5000  1000  1000
boskop       C5.13      37.83 ------- ------- -------    13  5000  1000  1000
boskop       C5.14      41.48 ------- ------- -------    14  5000  1000  1000
boskop       C5.15      44.62 ------- ------- -------    15  5000  1000  1000
boskop       C5.16      47.81 ------- ------- -------    16  5000  1000  1000
boskop       C6.01      12.16 ------- ------- -------     1  6000  1000  1000
boskop       C6.02      12.24 ------- ------- -------     2  6000  1000  1000
boskop       C6.03      13.78 ------- ------- -------     3  6000  1000  1000
boskop       C6.04      15.95 ------- ------- -------     4  6000  1000  1000
boskop       C6.05      17.34 ------- ------- -------     5  6000  1000  1000
boskop       C6.06      20.10 ------- ------- -------     6  6000  1000  1000
boskop       C6.07      23.69 ------- ------- -------     7  6000  1000  1000
boskop       C6.08      27.09 ------- ------- -------     8  6000  1000  1000
boskop       C6.09      29.99 ------- ------- -------     9  6000  1000  1000
boskop       C6.10      33.52 ------- ------- -------    10  6000  1000  1000
boskop       C6.11      36.13 ------- ------- -------    11  6000  1000  1000
boskop       C6.12      39.77 ------- ------- -------    12  6000  1000  1000
boskop       C6.13      43.85 ------- ------- -------    13  6000  1000  1000
boskop       C6.14      47.66 ------- ------- -------    14  6000  1000  1000
boskop       C6.15      50.93 ------- ------- -------    15  6000  1000  1000
boskop       C6.16      54.07 ------- ------- -------    16  6000  1000  1000
boskop       C7.01      11.72 ------- ------- -------     1  7000  1000  1000
boskop       C7.02      12.87 ------- ------- -------     2  7000  1000  1000
boskop       C7.03      14.32 ------- ------- -------     3  7000  1000  1000
boskop       C7.04      17.35 ------- ------- -------     4  7000  1000  1000
boskop       C7.05      19.62 ------- ------- -------     5  7000  1000  1000
boskop       C7.06      22.38 ------- ------- -------     6  7000  1000  1000
boskop       C7.07      26.85 ------- ------- -------     7  7000  1000  1000
boskop       C7.08      30.31 ------- ------- -------     8  7000  1000  1000
boskop       C7.09      33.53 ------- ------- -------     9  7000  1000  1000
boskop       C7.10      37.63 ------- ------- -------    10  7000  1000  1000
boskop       C7.11      40.51 ------- ------- -------    11  7000  1000  1000
boskop       C7.12      44.44 ------- ------- -------    12  7000  1000  1000
boskop       C7.13      48.90 ------- ------- -------    13  7000  1000  1000
boskop       C7.14      52.64 ------- ------- -------    14  7000  1000  1000
boskop       C7.15      56.87 ------- ------- -------    15  7000  1000  1000
boskop       C7.16      60.33 ------- ------- -------    16  7000  1000  1000
boskop       C8.01      13.15 ------- ------- -------     1  8000  1000  1000
boskop       C8.02      14.64 ------- ------- -------     2  8000  1000  1000
boskop       C8.03      16.87 ------- ------- -------     3  8000  1000  1000
boskop       C8.04      19.89 ------- ------- -------     4  8000  1000  1000
boskop       C8.05      21.98 ------- ------- -------     5  8000  1000  1000
boskop       C8.06      24.92 ------- ------- -------     6  8000  1000  1000
boskop       C8.07      30.17 ------- ------- -------     7  8000  1000  1000
boskop       C8.08      33.71 ------- ------- -------     8  8000  1000  1000
boskop       C8.09      37.58 ------- ------- -------     9  8000  1000  1000
boskop       C8.10      41.41 ------- ------- -------    10  8000  1000  1000
boskop       C8.11      45.17 ------- ------- -------    11  8000  1000  1000
boskop       C8.12      49.20 ------- ------- -------    12  8000  1000  1000
boskop       C8.13      54.41 ------- ------- -------    13  8000  1000  1000
boskop       C8.14      58.47 ------- ------- -------    14  8000  1000  1000
boskop       C8.15      62.62 ------- ------- -------    15  8000  1000  1000
boskop       C8.16      66.51 ------- ------- -------    16  8000  1000  1000
boskop       M0.01      11.78 ------- ------- -------     1  4000     0  1000
boskop       M0.02      11.93 ------- ------- -------     2  4000     0  1000
boskop       M0.03      13.03 ------- ------- -------     3  4000     0  1000
boskop       M0.04      12.56 ------- ------- -------     4  4000     0  1000
boskop       M0.05      13.18 ------- ------- -------     5  4000     0  1000
boskop       M0.06      13.68 ------- ------- -------     6  4000     0  1000
boskop       M0.07      14.80 ------- ------- -------     7  4000     0  1000
boskop       M0.08      16.11 ------- ------- -------     8  4000     0  1000
boskop       M0.09      16.78 ------- ------- -------     9  4000     0  1000
boskop       M0.10      17.41 ------- ------- -------    10  4000     0  1000
boskop       M0.11      19.22 ------- ------- -------    11  4000     0  1000
boskop       M0.12      20.85 ------- ------- -------    12  4000     0  1000
boskop       M0.13      22.60 ------- ------- -------    13  4000     0  1000
boskop       M0.14      24.45 ------- ------- -------    14  4000     0  1000
boskop       M0.15      26.36 ------- ------- -------    15  4000     0  1000
boskop       M0.16      28.01 ------- ------- -------    16  4000     0  1000
boskop       M1.01      11.75 ------- ------- -------     1  4000   125  1000
boskop       M1.02      11.79 ------- ------- -------     2  4000   125  1000
boskop       M1.03      12.50 ------- ------- -------     3  4000   125  1000
boskop       M1.04      12.96 ------- ------- -------     4  4000   125  1000
boskop       M1.05      13.64 ------- ------- -------     5  4000   125  1000
boskop       M1.06      14.56 ------- ------- -------     6  4000   125  1000
boskop       M1.07      15.55 ------- ------- -------     7  4000   125  1000
boskop       M1.08      15.02 ------- ------- -------     8  4000   125  1000
boskop       M1.09      16.68 ------- ------- -------     9  4000   125  1000
boskop       M1.10      18.62 ------- ------- -------    10  4000   125  1000
boskop       M1.11      20.25 ------- ------- -------    11  4000   125  1000
boskop       M1.12      22.12 ------- ------- -------    12  4000   125  1000
boskop       M1.13      24.20 ------- ------- -------    13  4000   125  1000
boskop       M1.14      25.85 ------- ------- -------    14  4000   125  1000
boskop       M1.15      27.85 ------- ------- -------    15  4000   125  1000
boskop       M1.16      29.49 ------- ------- -------    16  4000   125  1000
boskop       M2.01      11.79 ------- ------- -------     1  4000   250  1000
boskop       M2.02      12.17 ------- ------- -------     2  4000   250  1000
boskop       M2.03      13.03 ------- ------- -------     3  4000   250  1000
boskop       M2.04      13.92 ------- ------- -------     4  4000   250  1000
boskop       M2.05      14.78 ------- ------- -------     5  4000   250  1000
boskop       M2.06      15.10 ------- ------- -------     6  4000   250  1000
boskop       M2.07      16.22 ------- ------- -------     7  4000   250  1000
boskop       M2.08      16.55 ------- ------- -------     8  4000   250  1000
boskop       M2.09      17.96 ------- ------- -------     9  4000   250  1000
boskop       M2.10      19.45 ------- ------- -------    10  4000   250  1000
boskop       M2.11      21.60 ------- ------- -------    11  4000   250  1000
boskop       M2.12      23.16 ------- ------- -------    12  4000   250  1000
boskop       M2.13      25.71 ------- ------- -------    13  4000   250  1000
boskop       M2.14      27.28 ------- ------- -------    14  4000   250  1000
boskop       M2.15      29.35 ------- ------- -------    15  4000   250  1000
boskop       M2.16      30.97 ------- ------- -------    16  4000   250  1000
boskop       M3.01      11.80 ------- ------- -------     1  4000   375  1000
boskop       M3.02      12.15 ------- ------- -------     2  4000   375  1000
boskop       M3.03      12.66 ------- ------- -------     3  4000   375  1000
boskop       M3.04      13.65 ------- ------- -------     4  4000   375  1000
boskop       M3.05      14.29 ------- ------- -------     5  4000   375  1000
boskop       M3.06      14.81 ------- ------- -------     6  4000   375  1000
boskop       M3.07      14.94 ------- ------- -------     7  4000   375  1000
boskop       M3.08      17.81 ------- ------- -------     8  4000   375  1000
boskop       M3.09      21.42 ------- ------- -------     9  4000   375  1000
boskop       M3.10      20.50 ------- ------- -------    10  4000   375  1000
